#Wavelength[um]  Flux[W/m2/um]  Flux_uncertainty[W/m2/um]
       1.4998556 |    2.7074612e-11 |    1.0341646e-12
       1.4998654 |    2.6969404e-11 |    1.0306245e-12
       1.4998752 |    2.6804459e-11 |    1.0251907e-12
       1.4998851 |    2.6551851e-11 |    1.0170061e-12
       1.4998949 |    2.6554219e-11 |    1.0186419e-12
       1.4999047 |    2.7145806e-11 |    1.0410259e-12
       1.4999146 |    2.7321898e-11 |    1.0461887e-12
       1.4999244 |    2.7210943e-11 |    1.0407052e-12
       1.4999342 |    2.7279631e-11 |    1.0427565e-12
       1.4999441 |    2.7140800e-11 |    1.0372860e-12
       1.4999539 |    2.6933561e-11 |    1.0293921e-12
       1.4999637 |    2.6885140e-11 |    1.0275481e-12
       1.4999735 |    2.6959528e-11 |    1.0302166e-12
       1.4999834 |    2.6876029e-11 |    1.0267313e-12
       1.4999932 |    2.6722863e-11 |    1.0206048e-12
       1.5000030 |    2.6508752e-11 |    1.0122576e-12
       1.5000128 |    2.6137239e-11 |    9.9797175e-13
       1.5000226 |    2.6100824e-11 |    9.9651864e-13
       1.5000325 |    2.6259968e-11 |    1.0025550e-12
       1.5000423 |    2.6410654e-11 |    1.0082884e-12
       1.5000521 |    2.6712767e-11 |    1.0198132e-12
       1.5000619 |    2.7004545e-11 |    1.0309531e-12
       1.5000717 |    2.7174218e-11 |    1.0374486e-12
       1.5000815 |    2.7191232e-11 |    1.0381099e-12
       1.5000913 |    2.7256880e-11 |    1.0406120e-12
       1.5001011 |    2.7267716e-11 |    1.0409974e-12
       1.5001110 |    2.7226390e-11 |    1.0393920e-12
       1.5001208 |    2.7160905e-11 |    1.0368621e-12
       1.5001306 |    2.6811360e-11 |    1.0235026e-12
       1.5001404 |    2.6567042e-11 |    1.0141646e-12
       1.5001502 |    2.6675791e-11 |    1.0183180e-12
       1.5001600 |    2.6671496e-11 |    1.0181486e-12
       1.5001698 |    2.6697528e-11 |    1.0191447e-12
       1.5001796 |    2.6619989e-11 |    1.0161880e-12
       1.5001894 |    2.6552523e-11 |    1.0135993e-12
       1.5001992 |    2.6427536e-11 |    1.0088177e-12
       1.5002090 |    2.6225094e-11 |    1.0010959e-12
       1.5002188 |    2.5769175e-11 |    9.8370650e-13
       1.5002286 |    2.5304134e-11 |    9.6597585e-13
       1.5002384 |    2.5097033e-11 |    9.5803427e-13
       1.5002482 |    2.5054650e-11 |    9.5644197e-13
       1.5002580 |    2.5244155e-11 |    9.6368823e-13
       1.5002678 |    2.5481468e-11 |    9.7272919e-13
       1.5002776 |    2.5591039e-11 |    9.7690306e-13
       1.5002873 |    2.5631412e-11 |    9.7843878e-13
       1.5002971 |    2.5835961e-11 |    9.8624312e-13
       1.5003069 |    2.6022443e-11 |    9.9335770e-13
       1.5003167 |    2.6357638e-11 |    1.0061526e-12
       1.5003265 |    2.6740208e-11 |    1.0207448e-12
       1.5003363 |    2.7000792e-11 |    1.0306771e-12
       1.5003461 |    2.7197436e-11 |    1.0381740e-12
       1.5003559 |    2.7265699e-11 |    1.0407829e-12
       1.5003656 |    2.7187234e-11 |    1.0377788e-12
       1.5003754 |    2.7341950e-11 |    1.0436836e-12
       1.5003852 |    2.7477329e-11 |    1.0488613e-12
       1.5003950 |    2.7495324e-11 |    1.0495467e-12
